time,buy_yuan_per_kwh,sell_yuan_per_kwh
16009200,0.562919,0.184232
16012800,0.578759,0.205668
16016400,0.636043,0.206336
16020000,0.640185,0.188451
16023600,0.603352,0.185166
16027200,0.603573,0.165856
16030800,0.575552,0.165618
16034400,0.563041,0.136693
16038000,0.590456,0.145570
16041600,1.013036,0.146175
16045200,1.127535,0.125387
16048800,1.123614,0.150274
16052400,1.095471,0.196767
16056000,1.119554,0.229250
16059600,1.129246,0.166549
16063200,0.957081,0.116369
16066800,0.641958,0.120865
16070400,0.605932,0.108175
16074000,0.276465,0.136630
16077600,0.269481,0.131898
16081200,0.276972,0.168140
16084800,0.267250,0.156814
16088400,0.327774,0.150639
16092000,0.626576,0.139143
16095600,0.604295,0.140764
16099200,0.550603,0.138060
16102800,0.609746,0.123491
16106400,0.634677,0.126123
16110000,0.598666,0.122256
16113600,0.585586,0.117335
16117200,0.573203,0.093617
16120800,0.556366,0.096320
16124400,0.592097,0.114440
16128000,0.964315,0.116477
16131600,1.134760,0.139440
16135200,1.134668,0.113235
16138800,1.146103,0.096292
16142400,1.140633,0.105370
16146000,1.114981,0.080812
16149600,0.921341,0.074600
16153200,0.631230,0.041725
16156800,0.571282,0.027139
16160400,0.270350,0.057851
16164000,0.257591,0.069344
16167600,0.304480,0.096803
16171200,0.253321,0.100320
16174800,0.227142,0.102356
16178400,0.556310,0.120094
16182000,0.585233,0.161712
16185600,0.561617,0.176026
16189200,0.542346,0.160845
16192800,0.477011,0.134161
16196400,0.479574,0.118971
16200000,0.487286,0.105194
16203600,0.448527,0.084514
16207200,0.512659,0.102373
16210800,0.484632,0.105789
16214400,0.870272,0.119304
16218000,0.987452,0.119867
16221600,1.064213,0.087247
16225200,1.124384,0.088837
16228800,1.080248,0.085779
16232400,1.026678,0.065015
16236000,0.933142,0.096265
16239600,0.578725,0.126721
16243200,0.560441,0.132656
16246800,0.219508,0.122188
16250400,0.183385,0.108823
16254000,0.178541,0.099732
16257600,0.217959,0.077796
16261200,0.249948,0.108966
16264800,0.577142,0.094252
16268400,0.580175,0.107823
16272000,0.510152,0.083927
16275600,0.494100,0.114539
16279200,0.496517,0.095404
16282800,0.499669,0.089622
16286400,0.526853,0.105983
16290000,0.566820,0.130640
16293600,0.555236,0.131307
16297200,0.542868,0.135311
16300800,0.906737,0.129218
16304400,1.015368,0.085432
16308000,1.091885,0.097006
16311600,1.166478,0.131454
16315200,1.167072,0.141742
16318800,1.279287,0.134394
16322400,1.026032,0.136788
16326000,0.634753,0.125685
16329600,0.636817,0.142157
16333200,0.243368,0.113486
16336800,0.239340,0.105924
16340400,0.189874,0.057454
16344000,0.208454,0.036581
16347600,0.253688,0.067657
16351200,0.627918,0.092052
16354800,0.580595,0.156565
16358400,0.561019,0.181665
16362000,0.582538,0.204617
16365600,0.597205,0.193548
16369200,0.524767,0.210523
16372800,0.573040,0.223535
16376400,0.561812,0.187917
16380000,0.519364,0.125700
16383600,0.553743,0.118588
16387200,0.870620,0.098483
16390800,0.993877,0.106779
16394400,1.011693,0.090232
16398000,1.111238,0.081334
16401600,1.225173,0.103794
16405200,1.249050,0.136469
16408800,1.124227,0.125808
16412400,0.770554,0.137367
16416000,0.678047,0.105687
16419600,0.354242,0.103401
16423200,0.327965,0.132349
16426800,0.322189,0.132319
16430400,0.285274,0.126933
16434000,0.285614,0.138039
16437600,0.605982,0.129414
16441200,0.496628,0.104052
16444800,0.496123,0.072883
16448400,0.519003,0.072361
16452000,0.561098,0.124277
16455600,0.578205,0.124424
16459200,0.616890,0.118549
16462800,0.616715,0.128336
16466400,0.634331,0.116518
16470000,0.672243,0.152765
16473600,0.999688,0.124527
16477200,1.083641,0.083489
16480800,0.930221,0.126958
16484400,0.923281,0.144503
16488000,0.995391,0.174280
16491600,0.978905,0.155877
16495200,0.895895,0.156081
16498800,0.543266,0.131190
16502400,0.587506,0.117810
16506000,0.215795,0.130668
16509600,0.232268,0.147055
16513200,0.247817,0.144153
16516800,0.293152,0.139370
16520400,0.229200,0.111453
16524000,0.567537,0.130819
16527600,0.581337,0.125775
16531200,0.645655,0.151700
16534800,0.653554,0.169740
16538400,0.644249,0.165857
16542000,0.663236,0.172288
16545600,0.686897,0.172270
16549200,0.652569,0.165622
16552800,0.628134,0.120666
16556400,0.636207,0.122087
16560000,1.049489,0.162696
16563600,1.188630,0.172670
16567200,1.170877,0.163843
16570800,1.164000,0.165001
16574400,1.200545,0.169597
16578000,1.171397,0.151760
16581600,0.992150,0.138611
16585200,0.578356,0.146905
16588800,0.603246,0.118720
16592400,0.223382,0.110882
16596000,0.235144,0.140182
16599600,0.219016,0.102501
16603200,0.277486,0.124026
16606800,0.252552,0.115900
16610400,0.579913,0.132204
16614000,0.541140,0.114714
16617600,0.576158,0.084967
16621200,0.506872,0.105596
16624800,0.466675,0.080764
16628400,0.577693,0.122290
16632000,0.595200,0.108290
16635600,0.559132,0.091719
16639200,0.552851,0.086856
16642800,0.537008,0.056856
16646400,0.928950,0.092030
16650000,1.149243,0.107493
16653600,1.168200,0.076941
16657200,1.138202,0.036994
16660800,1.180657,0.029491
16664400,1.129377,0.050369
16668000,0.925275,0.094597
16671600,0.473335,0.082673
16675200,0.413578,0.046566
16678800,0.079647,0.045127
16682400,0.058552,0.029853
16686000,0.104822,0.052660
16689600,0.075256,0.051967
16693200,0.050000,0.030000
16696800,0.366021,0.063169
16700400,0.385533,0.020000
16704000,0.422136,0.029352
16707600,0.489954,0.070977
16711200,0.492396,0.100179
16714800,0.526646,0.077449
16718400,0.542182,0.073435
16722000,0.551997,0.089432
16725600,0.557221,0.121751
16729200,0.569931,0.111276
16732800,0.919531,0.137157
16736400,1.060878,0.124091
16740000,1.048803,0.085086
16743600,0.984684,0.076531
16747200,1.057436,0.062688
16750800,1.101914,0.096569
16754400,0.937964,0.088939
16758000,0.576342,0.089149
16761600,0.589040,0.065087
16765200,0.170815,0.053978
16768800,0.168838,0.073307
16772400,0.170392,0.087943
16776000,0.135659,0.072221
16779600,0.096326,0.070879
16783200,0.452175,0.082099
16786800,0.496311,0.096966
16790400,0.480620,0.111514
16794000,0.568471,0.138823
16797600,0.592024,0.138588
16801200,0.649439,0.143189
16804800,0.672151,0.127082
16808400,0.699492,0.106112
16812000,0.666248,0.097993
16815600,0.555539,0.076924
16819200,0.904987,0.095538
16822800,1.055879,0.115045
16826400,1.059615,0.123920
16830000,1.084379,0.138114
16833600,1.137839,0.073528
16837200,1.151057,0.078550
16840800,1.021657,0.053382
16844400,0.620970,0.104310
16848000,0.564266,0.066563
16851600,0.260616,0.060942
16855200,0.278015,0.096237
16858800,0.229827,0.078717
16862400,0.219703,0.095478
16866000,0.193013,0.077803
16869600,0.544739,0.113664
16873200,0.499303,0.123814
16876800,0.458554,0.122675
16880400,0.487614,0.149936
16884000,0.497168,0.180090
16887600,0.558516,0.198002
16891200,0.590078,0.221183
16894800,0.581789,0.184797
16898400,0.551709,0.150934
16902000,0.559429,0.141964
16905600,0.929524,0.147856
16909200,1.122588,0.169987
16912800,1.097820,0.154251
16916400,1.145644,0.157903
16920000,1.125140,0.071992
16923600,1.138212,0.020000
16927200,0.962580,0.023379
16930800,0.516038,0.020000
16934400,0.509605,0.020000
16938000,0.188845,0.048610
16941600,0.190735,0.056415
16945200,0.183880,0.056462
16948800,0.185519,0.062863
16952400,0.149993,0.025227
16956000,0.539726,0.058234
16959600,0.541846,0.076631
16963200,0.532244,0.067958
16966800,0.558555,0.044582
16970400,0.534125,0.059694
16974000,0.540629,0.080299
16977600,0.602805,0.095419
16981200,0.650741,0.136778
16984800,0.629697,0.144314
16988400,0.627056,0.114437
16992000,0.990088,0.127762
16995600,1.032240,0.162083
16999200,0.990847,0.144763
17002800,0.982239,0.131932
17006400,0.966865,0.131330
17010000,0.985927,0.113538
17013600,0.903169,0.090375
17017200,0.555666,0.107138
17020800,0.518325,0.114971
17024400,0.206801,0.098975
17028000,0.219743,0.134027
17031600,0.222716,0.140636
17035200,0.234087,0.161873
17038800,0.277273,0.152392
17042400,0.575130,0.164813
17046000,0.569173,0.149559
17049600,0.560840,0.136778
17053200,0.543100,0.116161
17056800,0.557412,0.091207
17060400,0.599020,0.102044
17064000,0.614469,0.127256
17067600,0.609968,0.144053
17071200,0.582638,0.159414
17074800,0.597073,0.173606
17078400,0.923783,0.147831
17082000,1.051390,0.155757
17085600,1.059640,0.150455
17089200,1.099992,0.147567
17092800,1.013088,0.148336
17096400,0.980185,0.142304
17100000,0.729135,0.124088
17103600,0.448653,0.150388
17107200,0.484675,0.162675
17110800,0.136568,0.116568
17114400,0.094518,0.074518
17118000,0.171041,0.151041
17121600,0.178221,0.158221
17125200,0.170688,0.150688
17128800,0.543070,0.145947
17132400,0.516726,0.108316
17136000,0.516657,0.111552
17139600,0.544985,0.144037
17143200,0.657715,0.153004
17146800,0.668329,0.168980
17150400,0.708983,0.162635
17154000,0.743413,0.185353
17157600,0.725001,0.157637
17161200,0.690798,0.173675
17164800,1.069314,0.200092
17168400,1.146782,0.211510
17172000,1.215399,0.199674
17175600,1.186378,0.143122
17179200,1.035670,0.119691
17182800,1.018139,0.140960
17186400,0.923306,0.121211
17190000,0.567259,0.122329
17193600,0.617277,0.145508
17197200,0.242885,0.106535
17200800,0.220372,0.121250
17204400,0.202317,0.099577
17208000,0.184795,0.082657
17211600,0.189072,0.073993
17215200,0.577073,0.069994
17218800,0.565159,0.103939
17222400,0.558740,0.072226
17226000,0.543581,0.020000
17229600,0.507137,0.020000
17233200,0.492171,0.035047
17236800,0.493277,0.024522
17240400,0.565961,0.063103
17244000,0.593552,0.071570
17247600,0.550846,0.090986
17251200,0.797972,0.104058
17254800,0.979302,0.114607
17258400,0.970696,0.164245
17262000,1.043852,0.201696
17265600,1.005964,0.255775
17269200,1.052724,0.243145
17272800,0.935801,0.213613
17276400,0.576837,0.246751
17280000,0.578559,0.265830
17283600,0.219277,0.199277
17287200,0.225931,0.191769
17290800,0.204182,0.157744
17294400,0.212054,0.129277
17298000,0.209073,0.132892
17301600,0.534598,0.119608
17305200,0.610783,0.131912
17308800,0.586035,0.126985
17312400,0.578849,0.129420
17316000,0.573059,0.128274
17319600,0.590942,0.182453
17323200,0.557635,0.167077
17326800,0.562535,0.177778
17330400,0.575311,0.183533
17334000,0.572656,0.156534
17337600,0.855469,0.149707
17341200,1.103381,0.181752
17344800,1.094054,0.166895
17348400,1.135951,0.189857
17352000,1.053731,0.161376
17355600,1.042259,0.174246
17359200,0.851665,0.173462
17362800,0.556713,0.176948
17366400,0.563584,0.190136
17370000,0.265848,0.216930
17373600,0.253669,0.201424
17377200,0.250558,0.203651
17380800,0.224137,0.158717
17384400,0.248484,0.143982
17388000,0.569862,0.138641
17391600,0.508746,0.110572
17395200,0.440710,0.080736
17398800,0.421301,0.044477
17402400,0.417896,0.064528
17406000,0.410452,0.113915
17409600,0.406337,0.096427
17413200,0.376894,0.091570
17416800,0.387810,0.096943
17420400,0.463443,0.113984
17424000,0.851637,0.123452
17427600,1.041375,0.163543
17431200,1.008645,0.232432
17434800,0.934328,0.272024
17438400,0.901799,0.280403
17442000,0.934342,0.270807
17445600,0.847119,0.246147
17449200,0.574652,0.265383
17452800,0.626657,0.244272
17456400,0.219955,0.199955
17460000,0.236666,0.216666
17463600,0.220919,0.192640
17467200,0.200139,0.160547
17470800,0.260660,0.178356
17474400,0.573154,0.173071
17478000,0.568969,0.178231
17481600,0.595887,0.161710
17485200,0.538289,0.133038
17488800,0.536221,0.126933
17492400,0.530659,0.119002
17496000,0.523241,0.098748
17499600,0.477848,0.072770
17503200,0.497278,0.058738
17506800,0.531014,0.077797
17510400,0.910850,0.107762
17514000,1.010566,0.061785
17517600,1.007871,0.020000
17521200,0.971864,0.020000
17524800,0.969389,0.057818
17528400,1.105853,0.053570
17532000,0.945810,0.031610
17535600,0.525749,0.020000
17539200,0.535060,0.020000
17542800,0.160408,0.033557
17546400,0.155370,0.071455
17550000,0.147156,0.088904
17553600,0.152260,0.104317
17557200,0.208896,0.138366
17560800,0.582248,0.136929
17564400,0.592092,0.144148
17568000,0.544475,0.121961
17571600,0.518935,0.134326
17575200,0.533779,0.120167
17578800,0.526324,0.133760
17582400,0.545700,0.127082
17586000,0.557811,0.130303
17589600,0.543553,0.127915
17593200,0.561354,0.153228
17596800,0.952602,0.145389
17600400,1.078561,0.112828
17604000,1.120296,0.098524
17607600,1.150534,0.129311
17611200,1.037214,0.119779
17614800,0.981524,0.092454
17618400,0.801243,0.037988
17622000,0.411092,0.066259
17625600,0.428047,0.055024
17629200,0.119726,0.082584
17632800,0.168103,0.095874
17636400,0.177961,0.128931
17640000,0.175977,0.136620
17643600,0.129452,0.109452
17647200,0.473971,0.104830
17650800,0.505658,0.122721
17654400,0.535291,0.158076
17658000,0.612520,0.159858
17661600,0.654386,0.167362
17665200,0.673912,0.169862
17668800,0.637366,0.181359
17672400,0.599416,0.133383
17676000,0.604281,0.127484
17679600,0.587177,0.136477
17683200,0.962626,0.134868
17686800,1.105150,0.144742
17690400,1.017762,0.128030
17694000,1.098007,0.147952
17697600,1.116575,0.183503
17701200,1.017447,0.132649
17704800,0.848587,0.105991
17708400,0.512810,0.109205
17712000,0.578738,0.111844
17715600,0.229663,0.112839
17719200,0.257261,0.135603
17722800,0.239802,0.117617
17726400,0.211866,0.133565
17730000,0.158148,0.093319
17733600,0.543189,0.106296
17737200,0.585310,0.122103
17740800,0.603674,0.114476
17744400,0.642589,0.140443
17748000,0.644532,0.135256
17751600,0.652280,0.148696
17755200,0.610889,0.101928
17758800,0.633132,0.099026
17762400,0.646594,0.114299
17766000,0.616648,0.099049
17769600,0.955159,0.083777
17773200,1.128692,0.130882
17776800,1.017995,0.138320
17780400,1.047490,0.158132
17784000,0.978444,0.146952
17787600,1.019861,0.131210
17791200,0.853218,0.186142
17794800,0.508599,0.154216
17798400,0.488194,0.154370
17802000,0.152039,0.132039
17805600,0.207912,0.151213
17809200,0.252324,0.142990
17812800,0.275317,0.162367
17816400,0.259853,0.148324
17820000,0.626191,0.154325
17823600,0.631964,0.120278
17827200,0.583449,0.084233
17830800,0.590359,0.089359
17834400,0.523892,0.090820
17838000,0.542867,0.083643
17841600,0.618495,0.117961
17845200,0.625479,0.140440
17848800,0.563149,0.125061
17852400,0.597531,0.148836
17856000,0.904473,0.144752
17859600,1.032755,0.137993
17863200,1.062321,0.163473
17866800,1.084364,0.201268
17870400,1.048123,0.154135
17874000,1.017652,0.174354
17877600,0.876542,0.126158
17881200,0.534806,0.131544
17884800,0.502326,0.109675
17888400,0.159189,0.136445
17892000,0.188549,0.147042
17895600,0.175494,0.124233
17899200,0.155304,0.135304
17902800,0.201615,0.151869
17906400,0.503430,0.169494
17910000,0.487591,0.142137
17913600,0.464360,0.107184
17917200,0.498210,0.127526
17920800,0.549086,0.154659
17924400,0.601360,0.155440
17928000,0.597244,0.173574
17931600,0.616900,0.172991
17935200,0.615801,0.169996
17938800,0.538862,0.133596
17942400,0.953138,0.128370
17946000,1.051617,0.145009
17949600,1.088302,0.153093
17953200,1.097347,0.114336
17956800,1.122252,0.123760
17960400,1.093263,0.194925
17964000,1.010758,0.204955
17967600,0.573128,0.192566
17971200,0.549868,0.164006
17974800,0.187509,0.145044
17978400,0.169392,0.126922
17982000,0.187604,0.113472
17985600,0.197679,0.106364
17989200,0.175159,0.097731
17992800,0.540305,0.070100
17996400,0.562461,0.119103
18000000,0.558121,0.114701
18003600,0.560676,0.115637
18007200,0.548508,0.114698
18010800,0.523555,0.104779
18014400,0.524507,0.081283
18018000,0.557166,0.087835
18021600,0.507621,0.091869
18025200,0.491782,0.105506
18028800,0.852260,0.101880
18032400,0.982196,0.113287
18036000,1.004333,0.127521
18039600,1.071434,0.135693
18043200,1.019963,0.202006
18046800,0.936786,0.237446
18050400,0.909838,0.267197
18054000,0.566310,0.242403
18057600,0.537275,0.213156
18061200,0.180254,0.160254
18064800,0.194705,0.174705
18068400,0.177642,0.157642
18072000,0.185512,0.165512
18075600,0.191277,0.171277
18079200,0.592117,0.177487
18082800,0.583763,0.175010
18086400,0.548008,0.179302
18090000,0.518896,0.152636
18093600,0.443522,0.134605
18097200,0.465766,0.167209
18100800,0.478272,0.178072
18104400,0.518013,0.172341
18108000,0.489570,0.162902
18111600,0.515815,0.138594
18115200,0.892600,0.125653
18118800,1.085092,0.068708
18122400,1.062683,0.022494
18126000,1.112888,0.036553
18129600,1.050078,0.036581
18133200,1.078749,0.033444
18136800,0.910522,0.039528
18140400,0.473974,0.020000
18144000,0.451364,0.020000
18147600,0.108069,0.023555
18151200,0.113138,0.035281
18154800,0.154500,0.082338
18158400,0.114782,0.089084
18162000,0.071143,0.051143
18165600,0.456176,0.060614
18169200,0.495064,0.049463
18172800,0.490871,0.076075
18176400,0.524959,0.085991
18180000,0.572899,0.105818
18183600,0.590900,0.122632
18187200,0.605168,0.136414
18190800,0.615454,0.117521
18194400,0.607781,0.121930
18198000,0.613667,0.128188
18201600,0.946109,0.146454
18205200,1.079284,0.155205
18208800,1.056418,0.154176
18212400,1.065654,0.186485
18216000,1.091471,0.178890
18219600,1.032770,0.179121
18223200,0.939572,0.152754
18226800,0.568750,0.131601
18230400,0.545726,0.102348
18234000,0.179875,0.100521
18237600,0.172956,0.086357
18241200,0.132677,0.076597
18244800,0.177266,0.100304
18248400,0.145440,0.085971
18252000,0.535006,0.085319
18255600,0.518234,0.090506
18259200,0.532811,0.088013
18262800,0.601877,0.105957
18266400,0.571898,0.068234
18270000,0.625718,0.108517
18273600,0.642370,0.144461
18277200,0.631262,0.128109
18280800,0.604555,0.103181
18284400,0.646677,0.124744
18288000,0.965737,0.141752
18291600,1.074533,0.172374
18295200,1.053214,0.146408
18298800,1.075313,0.150774
18302400,1.081968,0.179663
18306000,1.110051,0.192425
18309600,1.041717,0.205916
18313200,0.652768,0.182491
18316800,0.635520,0.186157
18320400,0.227383,0.207383
18324000,0.249332,0.178142
18327600,0.270540,0.163250
18331200,0.277974,0.165290
18334800,0.238728,0.152217
18338400,0.594100,0.142372
18342000,0.604413,0.127214
18345600,0.606068,0.140496
18349200,0.614882,0.145965
18352800,0.684453,0.165212
18356400,0.643854,0.161243
18360000,0.599323,0.148562
18363600,0.553059,0.115289
18367200,0.621008,0.149979
18370800,0.666025,0.152278
18374400,1.008532,0.169463
18378000,1.124835,0.159461
18381600,1.066878,0.133943
18385200,1.111333,0.128318
18388800,1.063057,0.128149
18392400,1.041038,0.112147
18396000,0.942767,0.106444
18399600,0.595866,0.109315
18403200,0.567192,0.099910
18406800,0.217418,0.113114
18410400,0.250936,0.120595
18414000,0.272480,0.095551
18417600,0.280794,0.118436
18421200,0.266424,0.102403
18424800,0.611608,0.130582
18428400,0.596224,0.131617
18432000,0.620844,0.137771
18435600,0.611455,0.125922
18439200,0.560415,0.119871
18442800,0.539717,0.127534
18446400,0.529986,0.105210
18450000,0.531921,0.104833
18453600,0.584381,0.090051
18457200,0.601481,0.096713
18460800,1.014915,0.143443
18464400,1.175919,0.155751
18468000,1.168411,0.146215
18471600,1.113784,0.153228
18475200,1.106428,0.159026
18478800,1.079054,0.157512
18482400,0.843991,0.148457
18486000,0.490532,0.176462
18489600,0.487691,0.163013
18493200,0.166069,0.112916
18496800,0.187862,0.117628
18500400,0.173995,0.094377
18504000,0.204010,0.104873
18507600,0.216607,0.119903
18511200,0.496657,0.092922
18514800,0.514498,0.117343
18518400,0.552383,0.123735
18522000,0.492383,0.133900
18525600,0.489547,0.108181
18529200,0.541185,0.099734
18532800,0.547136,0.122010
18536400,0.559193,0.136125
18540000,0.512723,0.119409
18543600,0.560533,0.116807
18547200,0.907335,0.090406
18550800,1.078388,0.152159
18554400,1.151370,0.192329
18558000,1.184885,0.191272
18561600,1.133482,0.197810
18565200,1.080234,0.140658
18568800,0.943287,0.119998
18572400,0.579674,0.109232
18576000,0.492469,0.068323
18579600,0.127110,0.063650
18583200,0.095678,0.058267
18586800,0.164584,0.109264
18590400,0.180148,0.088290
18594000,0.156442,0.108163
18597600,0.499043,0.111512
18601200,0.463487,0.086952
18604800,0.450321,0.086795
18608400,0.514679,0.117688
18612000,0.576302,0.094113
18615600,0.590897,0.092879
18619200,0.596660,0.107085
18622800,0.579362,0.098971
18626400,0.543383,0.086882
18630000,0.586914,0.073331
18633600,0.924396,0.046983
18637200,1.159076,0.077742
18640800,1.236457,0.155572
18644400,1.107445,0.186925
18648000,1.073789,0.195413
18651600,1.052162,0.148982
18655200,0.921199,0.120360
18658800,0.574319,0.106658
18662400,0.668204,0.089341
18666000,0.290982,0.105712
18669600,0.288751,0.132197
18673200,0.299484,0.137474
18676800,0.298034,0.142977
18680400,0.268984,0.134959
18684000,0.598132,0.143946
18687600,0.587630,0.136696
18691200,0.590240,0.102733
18694800,0.590343,0.084198
18698400,0.597027,0.096602
18702000,0.626714,0.087922
18705600,0.633076,0.080350
18709200,0.638564,0.113611
18712800,0.587623,0.117269
18716400,0.556384,0.103841
18720000,0.906674,0.095633
18723600,1.049286,0.115646
18727200,1.041045,0.121035
18730800,0.975278,0.111569
18734400,0.915507,0.064666
18738000,0.840609,0.087909
18741600,0.713086,0.078612
18745200,0.335469,0.114638
18748800,0.345932,0.117570
18752400,0.050000,0.030000
18756000,0.050000,0.030000
18759600,0.055106,0.035106
18763200,0.099387,0.079387
18766800,0.093118,0.073118
18770400,0.475075,0.100251
18774000,0.503687,0.096385
18777600,0.478845,0.062994
18781200,0.466010,0.048316
18784800,0.539563,0.085357
18788400,0.563778,0.076806
18792000,0.577148,0.065806
18795600,0.607809,0.099058
18799200,0.555608,0.103449
18802800,0.593687,0.118992
18806400,0.965670,0.123686
18810000,1.136464,0.114537
18813600,1.129175,0.054801
18817200,1.105184,0.032278
18820800,1.091242,0.095879
18824400,1.129703,0.146353
18828000,0.960939,0.138833
18831600,0.650837,0.099389
18835200,0.599183,0.123999
18838800,0.188146,0.095922
18842400,0.223958,0.082970
18846000,0.209207,0.104438
18849600,0.207462,0.113912
18853200,0.197569,0.122931
18856800,0.543984,0.096940
18860400,0.512402,0.102035
18864000,0.491361,0.083873
18867600,0.517370,0.058589
18871200,0.497588,0.053128
18874800,0.535955,0.088452
18878400,0.570247,0.104606
18882000,0.613310,0.127433
18885600,0.629629,0.147482
18889200,0.737267,0.168526
18892800,1.081472,0.153273
18896400,1.218906,0.136838
18900000,1.122500,0.096325
18903600,1.117742,0.118803
18907200,1.180915,0.108387
18910800,1.252296,0.100344
18914400,1.152383,0.098503
18918000,0.785270,0.053606
18921600,0.699314,0.051845
18925200,0.377621,0.070734
18928800,0.341380,0.092439
18932400,0.298502,0.123466
18936000,0.278395,0.110516
18939600,0.260302,0.105351
18943200,0.602364,0.082352
18946800,0.600526,0.077580
18950400,0.620663,0.101083
18954000,0.590298,0.102999
18957600,0.587517,0.112846
18961200,0.527312,0.120956
18964800,0.469937,0.114444
18968400,0.494637,0.092890
18972000,0.500291,0.099358
18975600,0.548654,0.105669
18979200,0.956127,0.146788
18982800,1.072465,0.170792
18986400,1.107524,0.239627
18990000,1.044261,0.217523
18993600,0.959964,0.217502
18997200,0.979924,0.238902
19000800,0.803360,0.213267
19004400,0.454604,0.242948
19008000,0.536942,0.227754
19011600,0.155119,0.135119
19015200,0.163914,0.143914
19018800,0.148998,0.128998
19022400,0.168913,0.148913
19026000,0.164725,0.144725
19029600,0.518849,0.140537
19033200,0.492971,0.108292
19036800,0.488450,0.111289
19040400,0.508032,0.102036
19044000,0.579801,0.117672
19047600,0.585580,0.102512
19051200,0.573847,0.132363
19054800,0.584889,0.163273
19058400,0.654184,0.150361
19062000,0.633201,0.146023
19065600,1.008230,0.118779
19069200,1.108067,0.114279
19072800,1.118323,0.151012
19076400,1.147431,0.138400
19080000,1.142943,0.120377
19083600,1.107517,0.153063
19087200,0.900213,0.145404
19090800,0.618156,0.124182
19094400,0.645485,0.125864
19098000,0.334427,0.163421
19101600,0.339821,0.128520
19105200,0.306865,0.136032
19108800,0.295952,0.127536
19112400,0.321266,0.135018
19116000,0.690525,0.156981
19119600,0.641621,0.151256
19123200,0.595559,0.146204
19126800,0.613553,0.158264
19130400,0.616939,0.144047
19134000,0.625276,0.150612
19137600,0.664660,0.165268
19141200,0.682836,0.177585
19144800,0.701986,0.150011
19148400,0.603073,0.129165
19152000,0.938975,0.096293
19155600,1.088061,0.076124
19159200,0.996302,0.061397
19162800,0.983480,0.117048
19166400,0.938257,0.108397
19170000,0.971329,0.079729
19173600,0.909360,0.096625
19177200,0.647415,0.079524
19180800,0.609884,0.079578
19184400,0.247690,0.076979
19188000,0.266384,0.109468
19191600,0.251862,0.102696
19195200,0.270015,0.136596
19198800,0.256927,0.120334
19202400,0.621614,0.115883
19206000,0.655436,0.139213
19209600,0.628972,0.160728
19213200,0.659276,0.186798
19216800,0.680784,0.197419
19220400,0.686936,0.186380
19224000,0.719577,0.208386
19227600,0.721275,0.203387
19231200,0.690574,0.163081
19234800,0.679756,0.157929
19238400,0.938442,0.126314
19242000,1.070895,0.158080
19245600,1.040530,0.148388
19249200,0.983457,0.165651
19252800,1.058565,0.139461
19256400,1.099747,0.160633
19260000,0.959571,0.201438
19263600,0.592739,0.194896
19267200,0.620548,0.208843
19270800,0.278478,0.211750
19274400,0.264870,0.223359
19278000,0.269594,0.199315
19281600,0.292715,0.194909
19285200,0.232270,0.168604
19288800,0.568048,0.161438
19292400,0.532983,0.140096
19296000,0.528521,0.130757
19299600,0.501025,0.110069
19303200,0.502597,0.127073
19306800,0.562896,0.117417
19310400,0.573362,0.163822
19314000,0.567068,0.159139
19317600,0.631459,0.175887
19321200,0.602354,0.158559
19324800,0.987274,0.144412
19328400,1.103233,0.130004
19332000,1.206890,0.160506
19335600,1.224262,0.159711
19339200,1.230859,0.213080
19342800,1.206121,0.206103
19346400,0.984315,0.182426
19350000,0.636444,0.205723
19353600,0.675801,0.210102
19357200,0.320263,0.209173
19360800,0.313605,0.204993
19364400,0.295252,0.181490
19368000,0.319111,0.193416
19371600,0.309085,0.171514
19375200,0.645422,0.162680
19378800,0.589295,0.152307
19382400,0.577809,0.135166
19386000,0.631223,0.167264
19389600,0.644179,0.158123
19393200,0.605364,0.148288
19396800,0.606029,0.158410
19400400,0.558379,0.132063
19404000,0.559173,0.154158
19407600,0.612715,0.132694
19411200,0.918011,0.131512
19414800,1.015830,0.168172
19418400,0.961865,0.096155
19422000,0.975711,0.063846
19425600,1.029608,0.052609
19429200,1.072176,0.107709
19432800,0.984659,0.150376
19436400,0.568659,0.164913
19440000,0.586303,0.138758
19443600,0.217730,0.140546
19447200,0.241378,0.152405
19450800,0.183633,0.116056
19454400,0.167243,0.094925
19458000,0.165105,0.083004
19461600,0.566429,0.109250
19465200,0.537757,0.143974
19468800,0.522347,0.102489
19472400,0.484377,0.092689
19476000,0.515541,0.104408
19479600,0.569209,0.131600
19483200,0.632063,0.157238
19486800,0.616164,0.149918
19490400,0.657663,0.161487
19494000,0.681865,0.127779
19497600,0.957361,0.137244
19501200,1.125182,0.128452
19504800,1.171392,0.109395
19508400,1.135102,0.106268
19512000,1.072902,0.151096
19515600,1.141445,0.141485
19519200,0.916409,0.176614
19522800,0.560996,0.232102
19526400,0.548076,0.236826
19530000,0.217084,0.197084
19533600,0.189033,0.165888
19537200,0.183102,0.163102
19540800,0.183427,0.152873
19544400,0.218362,0.151085
19548000,0.637989,0.158882
19551600,0.593293,0.166794
19555200,0.609509,0.188417
19558800,0.549664,0.175719
19562400,0.568949,0.170560
19566000,0.539832,0.166077
19569600,0.539761,0.193574
19573200,0.528585,0.183458
19576800,0.513981,0.138386
19580400,0.544837,0.149078
19584000,0.929447,0.146776
19587600,1.078410,0.174380
19591200,0.984347,0.136942
19594800,1.054490,0.108662
19598400,1.046097,0.087779
